CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
C13272,280,1,3.25,1,3,1,5,Cant Lose Them
C13273,1,1,22.75,4,3,2,9,Loyal Customers
C13274,76,1,17.25,2,3,2,7,At Risk
C13275,66,3,27.6,3,4,2,9,Loyal Customers
C13276,33,1,8.4,3,3,1,7,Loyal Customers
C13277,7,1,120.0,4,3,4,11,Loyal Customers
C13278,337,1,39.0,1,3,3,7,Cant Lose Them
C13279,4,1,2.1,4,3,1,8,Loyal Customers
C13280,21,1,3.25,3,3,1,7,Loyal Customers
C13281,35,1,26.0,3,3,2,8,Loyal Customers
C13282,186,1,3.25,2,3,1,6,At Risk
C13283,8,1,410.25,4,3,4,11,Loyal Customers
C13284,12,1,48.75,4,3,3,10,Loyal Customers
C13285,29,2,7.75,3,4,1,8,Loyal Customers
C13286,272,1,6.5,1,3,1,5,Cant Lose Them
C13287,230,1,25.5,1,3,2,6,Cant Lose Them
C13288,204,1,3.25,2,3,1,6,At Risk
C13289,33,3,67.7,3,4,3,10,Loyal Customers
C13290,242,1,2.5,1,3,1,5,Cant Lose Them
C13291,18,2,35.05,4,4,3,11,Loyal Customers
C13292,106,1,9.899999999999999,2,3,2,7,At Risk
C13293,334,1,13.0,1,3,2,6,Cant Lose Them
C13294,364,1,13.0,1,3,2,6,Cant Lose Them
C13295,82,1,32.5,2,3,3,8,At Risk
C13296,75,1,32.5,2,3,3,8,At Risk
C13297,350,1,3.25,1,3,1,5,Cant Lose Them
C13298,5,1,137.05,4,3,4,11,Loyal Customers
C13299,20,4,201.5,3,4,4,11,Loyal Customers
C13300,317,1,18.75,1,3,2,6,Cant Lose Them
C13301,4,16,2852.6,4,4,4,12,Champions
C13302,16,2,50.1,4,4,3,11,Loyal Customers
C13303,32,1,73.7,3,3,3,9,Loyal Customers
C13304,252,1,26.0,1,3,2,6,Cant Lose Them
C13305,238,2,91.0,1,4,3,8,Cant Lose Them
C13306,8,7,341.3,4,4,4,12,Champions
C13307,28,1,26.0,3,3,2,8,Loyal Customers
C13308,1,2,68.05,4,4,3,11,Loyal Customers
C13309,1,3,59.25,4,4,3,11,Loyal Customers
C13310,126,1,4.2,2,3,1,6,At Risk
C13311,374,1,3.25,1,3,1,5,Cant Lose Them
C13312,13,1,240.5,4,3,4,11,Loyal Customers
C13313,361,1,78.0,1,3,3,7,Cant Lose Them
C13314,129,1,53.95,2,3,3,8,At Risk
C13315,6,21,1925.25,4,4,4,12,Champions
C13316,369,1,4.25,1,3,1,5,Cant Lose Them
C13317,103,1,22.15,2,3,2,7,At Risk
C13318,134,1,9.75,2,3,1,6,At Risk
C13319,244,1,3.25,1,3,1,5,Cant Lose Them
C13320,2,5,580.9,4,4,4,12,Champions
C13321,93,1,3.25,2,3,1,6,At Risk
C13322,8,3,33.95,4,4,3,11,Loyal Customers
C13323,280,1,32.5,1,3,3,7,Cant Lose Them
C13324,3,1,28.15,4,3,2,9,Loyal Customers
C13325,293,1,3.25,1,3,1,5,Cant Lose Them
C13326,217,1,9.75,1,3,1,5,Cant Lose Them
C13327,5,1,9.75,4,3,1,8,Loyal Customers
C13328,198,1,32.5,2,3,3,8,At Risk
C13329,17,2,51.7,4,4,3,11,Loyal Customers
C13330,6,6,278.4,4,4,4,12,Champions
C13332,204,1,9.75,2,3,1,6,At Risk
C13333,26,1,129.45,3,3,4,10,Loyal Customers
C13334,40,1,87.75,3,3,3,9,Loyal Customers
C13335,360,1,16.25,1,3,2,6,Cant Lose Them
C13336,360,1,26.0,1,3,2,6,Cant Lose Them
C13337,56,1,23.8,3,3,2,8,Loyal Customers
C13338,158,1,6.5,2,3,1,6,At Risk
C13339,25,1,179.8,3,3,4,10,Loyal Customers
C13340,60,1,16.25,3,3,2,8,Loyal Customers
C13341,18,1,94.25,4,3,3,10,Loyal Customers
C13342,73,2,36.25,2,4,3,9,At Risk
C13343,17,2,23.55,4,4,2,10,Loyal Customers
C13344,46,2,136.05,3,4,4,11,Loyal Customers
C13345,65,1,3.25,3,3,1,7,Loyal Customers
C13346,219,1,99.5,1,3,3,7,Cant Lose Them
C13347,59,1,6.5,3,3,1,7,Loyal Customers
C13348,304,1,19.5,1,3,2,6,Cant Lose Them
C13349,313,1,13.0,1,3,2,6,Cant Lose Them
C13350,89,1,39.0,2,3,3,8,At Risk
C13351,101,1,49.5,2,3,3,8,At Risk
C13352,18,2,43.85,4,4,3,11,Loyal Customers
C13353,1,21,1603.9499999999998,4,4,4,12,Champions
C13354,8,4,112.2,4,4,4,12,Champions
C13355,64,1,46.5,3,3,3,9,Loyal Customers
C13356,120,1,35.45,2,3,3,8,At Risk
C13357,37,1,137.75,3,3,4,10,Loyal Customers
C13358,13,1,3.25,4,3,1,8,Loyal Customers
C13359,4,20,1765.3,4,4,4,12,Champions
C13360,46,1,9.75,3,3,1,7,Loyal Customers
C13361,306,1,13.0,1,3,2,6,Cant Lose Them
C13362,8,1,26.0,4,3,2,9,Loyal Customers
C13363,350,1,39.0,1,3,3,7,Cant Lose Them
C13364,9,2,137.85,4,4,4,12,Champions
C13365,7,25,2586.35,4,4,4,12,Champions
C13366,69,1,19.5,2,3,2,7,At Risk
C13367,210,2,80.80000000000001,1,4,3,8,Cant Lose Them
C13368,28,1,6.5,3,3,1,7,Loyal Customers
C13369,2,21,2579.95,4,4,4,12,Champions
C13370,32,4,931.15,3,4,4,11,Loyal Customers
C13371,68,1,214.20000000000002,3,3,4,10,Loyal Customers
C13372,201,1,49.4,2,3,3,8,At Risk
C13373,85,1,6.5,2,3,1,6,At Risk
C13374,17,11,453.25,4,4,4,12,Champions
C13375,176,1,6.5,2,3,1,6,At Risk
C13376,43,1,83.35,3,3,3,9,Loyal Customers
C13378,119,1,9.75,2,3,1,6,At Risk
C13379,157,1,16.25,2,3,2,7,At Risk
C13380,336,1,1076.3999999999999,1,3,4,8,Cant Lose Them
C13381,194,1,16.25,2,3,2,7,At Risk
C13382,341,1,6.5,1,3,1,5,Cant Lose Them
C13383,120,1,6.5,2,3,1,6,At Risk
C13384,112,1,16.25,2,3,2,7,At Risk
C13385,155,1,19.5,2,3,2,7,At Risk
C13386,57,1,42.25,3,3,3,9,Loyal Customers
C13387,195,1,78.0,2,3,3,8,At Risk
C13388,40,1,3.25,3,3,1,7,Loyal Customers
C13389,336,1,9.75,1,3,1,5,Cant Lose Them
C13390,16,3,90.5,4,4,3,11,Loyal Customers
C13391,174,1,16.25,2,3,2,7,At Risk
C13392,360,1,117.0,1,3,4,8,Cant Lose Them
C13393,13,3,104.0,4,4,3,11,Loyal Customers
C13394,366,1,16.25,1,3,2,6,Cant Lose Them
C13396,77,1,172.25,2,3,4,9,At Risk
C13397,3,5,85.45,4,4,3,11,Loyal Customers
C13398,364,1,9.75,1,3,1,5,Cant Lose Them
C13399,224,1,13.0,1,3,2,6,Cant Lose Them
C13400,89,1,3.25,2,3,1,6,At Risk
C13401,296,1,71.4,1,3,3,7,Cant Lose Them
C13402,38,1,78.0,3,3,3,9,Loyal Customers
C13403,6,2,106.25,4,4,3,11,Loyal Customers
C13404,58,1,6.300000000000001,3,3,1,7,Loyal Customers
C13405,81,1,13.0,2,3,2,7,At Risk
C13406,22,1,42.25,3,3,3,9,Loyal Customers
C13407,312,1,390.0,1,3,4,8,Cant Lose Them
C13408,374,1,117.0,1,3,4,8,Cant Lose Them
C13409,234,1,100.75,1,3,3,7,Cant Lose Them
C13410,11,1,3.25,4,3,1,8,Loyal Customers
C13411,277,1,3.25,1,3,1,5,Cant Lose Them
C13412,134,1,78.0,2,3,3,8,At Risk
C13413,7,1,75.60000000000001,4,3,3,10,Loyal Customers
C13414,374,1,312.0,1,3,4,8,Cant Lose Them
C13415,6,18,836.55,4,4,4,12,Champions
C13416,2,1,3.25,4,3,1,8,Loyal Customers
C13417,2,2,58.15,4,4,3,11,Loyal Customers
C13418,298,1,13.0,1,3,2,6,Cant Lose Them
C13419,210,1,6.5,1,3,1,5,Cant Lose Them
C13420,62,1,22.75,3,3,2,8,Loyal Customers
C13421,96,3,18.8,2,4,2,8,At Risk
C13422,30,3,401.05,3,4,4,11,Loyal Customers
C13423,146,1,6.5,2,3,1,6,At Risk
C13424,87,2,143.0,2,4,4,10,At Risk
C13425,36,1,16.25,3,3,2,8,Loyal Customers
C13426,170,1,3.25,2,3,1,6,At Risk
C13427,54,1,57.900000000000006,3,3,3,9,Loyal Customers
C13428,277,1,13.0,1,3,2,6,Cant Lose Them
C13429,2,1,19.5,4,3,2,9,Loyal Customers
C13430,344,1,6.5,1,3,1,5,Cant Lose Them
C13431,272,1,6.5,1,3,1,5,Cant Lose Them
C13432,11,1,78.0,4,3,3,10,Loyal Customers
C13433,367,1,11.9,1,3,2,6,Cant Lose Them
C13434,11,1,78.0,4,3,3,10,Loyal Customers
C13435,5,1,16.25,4,3,2,9,Loyal Customers
C13436,56,1,26.0,3,3,2,8,Loyal Customers
C13437,147,2,16.25,2,4,2,8,At Risk
C13438,1,2,440.0,4,4,4,12,Champions
C13439,165,1,6.5,2,3,1,6,At Risk
C13440,136,1,19.5,2,3,2,7,At Risk
C13441,111,1,9.75,2,3,1,6,At Risk
C13442,254,1,8.850000000000001,1,3,1,5,Cant Lose Them
C13443,1,6,1012.8,4,4,4,12,Champions
C13444,249,1,11.9,1,3,2,6,Cant Lose Them
C13445,367,1,6.5,1,3,1,5,Cant Lose Them
C13446,26,1,159.25,3,3,4,10,Loyal Customers
C13447,60,1,29.25,3,3,2,8,Loyal Customers
C13448,202,1,5.9,2,3,1,6,At Risk
C13449,32,1,296.75,3,3,4,10,Loyal Customers
C13450,281,1,9.75,1,3,1,5,Cant Lose Them
C13451,373,1,1.25,1,3,1,5,Cant Lose Them
C13452,203,1,3.25,2,3,1,6,At Risk
C13453,26,1,6.5,3,3,1,7,Loyal Customers
C13454,2,1,2.95,4,3,1,8,Loyal Customers
C13455,359,1,6.5,1,3,1,5,Cant Lose Them
C13456,154,1,3.25,2,3,1,6,At Risk
C13457,2,2,44.95,4,4,3,11,Loyal Customers
C13458,199,1,26.0,2,3,2,7,At Risk
C13459,32,1,32.5,3,3,3,9,Loyal Customers
C13460,288,2,65.0,1,4,3,8,Cant Lose Them
C13461,10,1,32.5,4,3,3,10,Loyal Customers
C13462,30,1,13.0,3,3,2,8,Loyal Customers
C13463,40,2,6.2,3,4,1,8,Loyal Customers
C13464,291,1,13.9,1,3,2,6,Cant Lose Them
C13465,68,1,47.6,3,3,3,9,Loyal Customers
C13466,12,2,108.5,4,4,4,12,Champions
C13467,122,1,9.75,2,3,1,6,At Risk
C13468,16,1,39.0,4,3,3,10,Loyal Customers
C13469,25,1,221.05,3,3,4,10,Loyal Customers
C13470,36,4,31.4,3,4,3,10,Loyal Customers
C13471,274,1,6.5,1,3,1,5,Cant Lose Them
C13472,10,10,629.05,4,4,4,12,Champions
C13473,4,2,42.25,4,4,3,11,Loyal Customers
C13474,30,1,3.25,3,3,1,7,Loyal Customers
C13475,231,1,9.75,1,3,1,5,Cant Lose Them
C13476,194,1,47.6,2,3,3,8,At Risk
C13477,159,1,9.75,2,3,1,6,At Risk
C13478,55,1,98.25,3,3,3,9,Loyal Customers
C13479,5,1,6.5,4,3,1,8,Loyal Customers
C13480,336,1,16.25,1,3,2,6,Cant Lose Them
C13481,51,2,54.75,3,4,3,10,Loyal Customers
C13482,56,1,37.9,3,3,3,9,Loyal Customers
C13483,48,1,120.25,3,3,4,10,Loyal Customers
C13484,343,1,16.25,1,3,2,6,Cant Lose Them
C13485,131,2,197.95,2,4,4,10,At Risk
C13486,333,1,3.25,1,3,1,5,Cant Lose Them
C13487,306,1,9.899999999999999,1,3,2,6,Cant Lose Them
C13488,7,1,33.35,4,3,3,10,Loyal Customers
C13489,38,1,42.25,3,3,3,9,Loyal Customers
C13490,26,6,439.05,3,4,4,11,Loyal Customers
C13491,158,1,26.0,2,3,2,7,At Risk
C13492,253,1,6.95,1,3,1,5,Cant Lose Them
C13493,320,1,78.0,1,3,3,7,Cant Lose Them
C13494,165,1,5.95,2,3,1,6,At Risk
C13495,20,1,19.5,3,3,2,8,Loyal Customers
C13496,71,1,9.75,2,3,1,6,At Risk
C13497,173,1,119.6,2,3,4,9,At Risk
C13498,215,1,250.20000000000002,1,3,4,8,Cant Lose Them
C13499,18,3,46.650000000000006,4,4,3,11,Loyal Customers
C13500,29,1,8.4,3,3,1,7,Loyal Customers
C13501,116,3,55.25,2,4,3,9,At Risk
C13502,263,1,5.0,1,3,1,5,Cant Lose Them
C13503,89,1,120.25,2,3,4,9,At Risk
C13504,273,1,1.25,1,3,1,5,Cant Lose Them
C13505,28,1,58.5,3,3,3,9,Loyal Customers
C13506,17,1,13.0,4,3,2,9,Loyal Customers
C13507,14,1,117.0,4,3,4,11,Loyal Customers
C13508,62,1,48.75,3,3,3,9,Loyal Customers
C13509,343,1,6.5,1,3,1,5,Cant Lose Them
C13510,319,1,14.75,1,3,2,6,Cant Lose Them
C13511,4,4,465.9,4,4,4,12,Champions
C13512,119,1,16.05,2,3,2,7,At Risk
C13513,164,1,7.0,2,3,1,6,At Risk
C13514,23,2,121.15,3,4,4,11,Loyal Customers
C13515,347,1,44.849999999999994,1,3,3,7,Cant Lose Them
C13516,184,1,40.95,2,3,3,8,At Risk
C13517,43,1,3.25,3,3,1,7,Loyal Customers
C13518,77,1,26.0,2,3,2,7,At Risk
C13519,245,1,35.400000000000006,1,3,3,7,Cant Lose Them
C13520,20,1,23.2,3,3,2,8,Loyal Customers
C13521,327,1,32.5,1,3,3,7,Cant Lose Them
C13522,130,1,32.5,2,3,3,8,At Risk
C13523,1,7,589.1500000000001,4,4,4,12,Champions
C13524,12,3,466.9,4,4,4,12,Champions
C13525,360,1,13.0,1,3,2,6,Cant Lose Them
C13526,80,1,117.0,2,3,4,9,At Risk
C13527,43,1,6.5,3,3,1,7,Loyal Customers
C13528,289,1,9.75,1,3,1,5,Cant Lose Them
C13529,21,8,506.75,3,4,4,11,Loyal Customers
C13530,276,1,2.5,1,3,1,5,Cant Lose Them
C13531,6,2,260.0,4,4,4,12,Champions
C13532,186,2,29.25,2,4,2,8,At Risk
C13533,160,1,16.25,2,3,2,7,At Risk
C13535,67,1,9.75,3,3,1,7,Loyal Customers
C13536,40,3,330.35,3,4,4,11,Loyal Customers
C13537,297,1,4.2,1,3,1,5,Cant Lose Them
C13538,112,1,35.75,2,3,3,8,At Risk
C13539,15,1,32.5,4,3,3,10,Loyal Customers
C13540,268,1,43.1,1,3,3,7,Cant Lose Them
C13541,179,1,78.0,2,3,3,8,At Risk
C13542,40,1,47.1,3,3,3,9,Loyal Customers
C13543,229,1,19.5,1,3,2,6,Cant Lose Them
C13544,7,7,1513.6,4,4,4,12,Champions
C13545,26,1,85.75,3,3,3,9,Loyal Customers
C13546,27,1,58.5,3,3,3,9,Loyal Customers
C13547,213,1,26.0,1,3,2,6,Cant Lose Them
C13548,343,1,6.5,1,3,1,5,Cant Lose Them
C13549,51,1,3.25,3,3,1,7,Loyal Customers
C13550,3,1,31.0,4,3,3,10,Loyal Customers
C13551,26,1,3.25,3,3,1,7,Loyal Customers
C13552,364,1,32.5,1,3,3,7,Cant Lose Them
C13553,4,4,285.45,4,4,4,12,Champions
C13554,2,6,405.2,4,4,4,12,Champions
C13556,3,16,2679.35,4,4,4,12,Champions
C13557,21,2,568.6500000000001,3,4,4,11,Loyal Customers
C13558,58,1,32.5,3,3,3,9,Loyal Customers
C13559,335,1,16.25,1,3,2,6,Cant Lose Them
C13560,28,6,259.05,3,4,4,11,Loyal Customers
C13561,230,1,15.95,1,3,2,6,Cant Lose Them
C13562,259,2,22.75,1,4,2,7,Cant Lose Them
C13563,152,1,16.25,2,3,2,7,At Risk
C13564,236,1,35.75,1,3,3,7,Cant Lose Them
C13565,39,1,3.25,3,3,1,7,Loyal Customers
C13566,189,1,3.25,2,3,1,6,At Risk
C13567,326,1,13.0,1,3,2,6,Cant Lose Them
C13568,261,1,106.2,1,3,3,7,Cant Lose Them
C13569,228,1,39.5,1,3,3,7,Cant Lose Them
C13570,4,5,239.8,4,4,4,12,Champions
C13571,28,1,35.75,3,3,3,9,Loyal Customers
C13572,345,1,3.25,1,3,1,5,Cant Lose Them
C13573,168,1,26.0,2,3,2,7,At Risk
C13575,24,3,205.8,3,4,4,11,Loyal Customers
C13576,27,1,95.4,3,3,3,9,Loyal Customers
C13577,94,1,119.5,2,3,4,9,At Risk
C13578,63,2,39.0,3,4,3,10,Loyal Customers
C13579,7,4,162.0,4,4,4,12,Champions
C13580,372,1,9.75,1,3,2,6,Cant Lose Them
C13581,104,1,9.75,2,3,2,7,At Risk
C13582,122,1,6.5,2,3,1,6,At Risk
C13583,316,1,14.95,1,3,2,6,Cant Lose Them
C13584,70,1,78.0,2,3,3,8,At Risk
C13585,6,11,930.75,4,4,4,12,Champions
C13586,116,2,26.0,2,4,2,8,At Risk
C13587,4,6,387.95,4,4,4,12,Champions
C13588,371,1,6.5,1,3,1,5,Cant Lose Them
C13589,364,1,78.0,1,3,3,7,Cant Lose Them
C13590,99,1,3.3,2,3,1,6,At Risk
C13591,3,26,2532.2,4,4,4,12,Champions
C13592,3,11,959.75,4,4,4,12,Champions
C13593,267,1,3.25,1,3,1,5,Cant Lose Them
C13594,326,1,13.0,1,3,2,6,Cant Lose Them
C13595,27,1,59.75,3,3,3,9,Loyal Customers
C13596,22,2,100.75,3,4,3,10,Loyal Customers
C13597,23,3,327.6,3,4,4,11,Loyal Customers
C13598,93,1,3.25,2,3,1,6,At Risk
C13599,38,1,39.0,3,3,3,9,Loyal Customers
C13600,188,1,19.5,2,3,2,7,At Risk
C13601,52,1,156.0,3,3,4,10,Loyal Customers
C13602,360,1,3.25,1,3,1,5,Cant Lose Them
C13603,13,1,21.25,4,3,2,9,Loyal Customers
C13604,114,1,9.75,2,3,2,7,At Risk
C13605,165,1,13.5,2,3,2,7,At Risk
C13606,12,1,6.5,4,3,1,8,Loyal Customers
C13607,90,1,22.75,2,3,2,7,At Risk
C13608,16,1,6.5,4,3,1,8,Loyal Customers
C13609,2,23,4905.5,4,4,4,12,Champions
C13610,4,7,605.25,4,4,4,12,Champions
C13611,361,1,26.0,1,3,2,6,Cant Lose Them
C13612,35,1,23.8,3,3,2,8,Loyal Customers
C13613,102,2,146.25,2,4,4,10,At Risk
C13614,5,2,140.10000000000002,4,4,4,12,Champions
C13615,101,1,17.85,2,3,2,7,At Risk
C13616,171,1,11.9,2,3,2,7,At Risk
C13617,18,2,60.0,4,4,3,11,Loyal Customers
C13618,2,1,23.85,4,3,2,9,Loyal Customers
C13619,56,1,6.5,3,3,1,7,Loyal Customers
C13620,182,1,3.3,2,3,1,6,At Risk
C13621,190,1,22.75,2,3,2,7,At Risk
C13622,365,1,50.400000000000006,1,3,3,7,Cant Lose Them
C13623,67,1,12.600000000000001,3,3,2,8,Loyal Customers
C13624,139,1,41.1,2,3,3,8,At Risk
C13625,336,1,11.9,1,3,2,6,Cant Lose Them
C13626,363,1,6.5,1,3,1,5,Cant Lose Them
C13627,20,1,17.85,3,3,2,8,Loyal Customers
C13628,85,1,6.300000000000001,2,3,1,6,At Risk
C13629,17,1,16.25,4,3,2,9,Loyal Customers
C13630,278,1,13.0,1,3,2,6,Cant Lose Them
C13631,161,1,140.25,2,3,4,9,At Risk
C13632,16,1,39.0,4,3,3,10,Loyal Customers
C13633,1,28,2629.15,4,4,4,12,Champions
C13634,138,1,3.25,2,3,1,6,At Risk
C13635,57,1,78.0,3,3,3,9,Loyal Customers
C13636,223,1,23.65,1,3,2,6,Cant Lose Them
C13637,288,1,3.25,1,3,1,5,Cant Lose Them
C13638,1,16,2565.1,4,4,4,12,Champions
C13639,55,2,26.0,3,4,2,9,Loyal Customers
C13640,286,1,26.0,1,3,2,6,Cant Lose Them
C13641,108,1,9.75,2,3,2,7,At Risk
C13642,169,1,19.5,2,3,2,7,At Risk
C13643,49,2,42.05,3,4,3,10,Loyal Customers
C13644,33,2,244.7,3,4,4,11,Loyal Customers
C13645,3,1,101.0,4,3,3,10,Loyal Customers
C13646,8,5,661.95,4,4,4,12,Champions
C13647,37,5,335.59999999999997,3,4,4,11,Loyal Customers
C13648,1,12,1192.5,4,4,4,12,Champions
C13649,284,1,19.5,1,3,2,6,Cant Lose Them
C13650,25,1,26.0,3,3,2,8,Loyal Customers
C13651,1,1,16.25,4,3,2,9,Loyal Customers
C13652,194,1,5.95,2,3,1,6,At Risk
C13653,20,1,5.95,3,3,1,7,Loyal Customers
C13654,361,1,11.25,1,3,2,6,Cant Lose Them
C13655,24,6,265.25,3,4,4,11,Loyal Customers
C13656,84,1,13.0,2,3,2,7,At Risk
C13657,42,1,120.25,3,3,4,10,Loyal Customers
C13658,131,1,2.1,2,3,1,6,At Risk
C13659,260,1,3.75,1,3,1,5,Cant Lose Them
C13660,49,2,104.0,3,4,3,10,Loyal Customers
C13661,37,1,26.0,3,3,2,8,Loyal Customers
C13662,153,1,9.75,2,3,2,7,At Risk
C13663,63,1,8.4,3,3,1,7,Loyal Customers
C13664,72,2,135.85,2,4,4,10,At Risk
C13665,78,1,3.25,2,3,1,6,At Risk
C13666,153,1,3.25,2,3,1,6,At Risk
C13667,187,1,19.5,2,3,2,7,At Risk
C13668,360,1,6.5,1,3,1,5,Cant Lose Them
C13669,10,4,194.6,4,4,4,12,Champions
C13670,372,1,32.5,1,3,3,7,Cant Lose Them
C13671,2,21,1768.6,4,4,4,12,Champions
C13672,261,1,9.75,1,3,2,6,Cant Lose Them
C13673,277,1,19.5,1,3,2,6,Cant Lose Them
C13674,164,1,26.0,2,3,2,7,At Risk
C13675,64,2,52.15,3,4,3,10,Loyal Customers
C13676,296,1,6.5,1,3,1,5,Cant Lose Them
C13677,65,1,9.75,3,3,2,8,Loyal Customers
C13679,24,1,147.65,3,3,4,10,Loyal Customers
C13680,131,2,130.0,2,4,4,10,At Risk
C13681,4,1,6.5,4,3,1,8,Loyal Customers
C13682,204,1,6.5,2,3,1,6,At Risk
C13683,20,1,59.4,3,3,3,9,Loyal Customers
C13684,6,2,164.5,4,4,4,12,Champions
C13685,203,1,13.0,2,3,2,7,At Risk
C13686,142,1,6.5,2,3,1,6,At Risk
C13687,302,1,19.5,1,3,2,6,Cant Lose Them
C13688,22,1,3.25,3,3,1,7,Loyal Customers
C13689,20,1,42.2,3,3,3,9,Loyal Customers
C13690,26,2,84.1,3,4,3,10,Loyal Customers
C13691,20,1,78.0,3,3,3,9,Loyal Customers
C13692,332,1,6.5,1,3,1,5,Cant Lose Them
C13693,22,1,3.75,3,3,1,7,Loyal Customers
C13694,361,1,6.5,1,3,1,5,Cant Lose Them
C13695,44,1,99.25,3,3,3,9,Loyal Customers
C13696,266,1,19.5,1,3,2,6,Cant Lose Them
C13697,151,1,5.9,2,3,1,6,At Risk
C13698,132,1,27.8,2,3,2,7,At Risk
C13699,19,2,37.5,4,4,3,11,Loyal Customers
C13700,23,1,31.75,3,3,3,9,Loyal Customers
C13701,48,1,19.5,3,3,2,8,Loyal Customers
C13702,79,5,55.3,2,4,3,9,At Risk
C13703,139,1,67.1,2,3,3,8,At Risk
C13704,22,6,128.65,3,4,4,11,Loyal Customers
C13705,14,1,3.25,4,3,1,8,Loyal Customers
C13706,78,1,13.0,2,3,2,7,At Risk
C13707,277,1,35.75,1,3,3,7,Cant Lose Them
C13708,212,1,3.25,1,3,1,5,Cant Lose Them
C13709,221,1,16.25,1,3,2,6,Cant Lose Them
C13710,46,1,298.8,3,3,4,10,Loyal Customers
C13711,256,1,75.25,1,3,3,7,Cant Lose Them
C13712,29,8,806.15,3,4,4,11,Loyal Customers
C13715,46,1,16.25,3,3,2,8,Loyal Customers
C13716,349,1,39.0,1,3,3,7,Cant Lose Them
C13717,7,1,699.7,4,3,4,11,Loyal Customers
C13718,143,1,61.8,2,3,3,8,At Risk
C13719,190,1,48.45,2,3,3,8,At Risk
C13720,65,2,16.25,3,4,2,9,Loyal Customers
C13721,266,1,6.5,1,3,1,5,Cant Lose Them
C13722,55,1,31.8,3,3,3,9,Loyal Customers
C13723,38,1,32.5,3,3,3,9,Loyal Customers
C13724,19,4,369.75,4,4,4,12,Champions
C13725,48,1,9.75,3,3,2,8,Loyal Customers
C13726,15,4,95.10000000000001,4,4,3,11,Loyal Customers
C13727,133,1,13.2,2,3,2,7,At Risk
C13728,28,1,22.75,3,3,2,8,Loyal Customers
C13729,3,1,19.5,4,3,2,9,Loyal Customers
C13730,331,1,15.7,1,3,2,6,Cant Lose Them
C13731,8,8,733.9,4,4,4,12,Champions
C13732,205,1,3.25,2,3,1,6,At Risk
C13733,12,1,3.25,4,3,1,8,Loyal Customers
C13734,1,2,427.70000000000005,4,4,4,12,Champions
C13735,40,1,156.0,3,3,4,10,Loyal Customers
C13736,355,1,3.25,1,3,1,5,Cant Lose Them
C13737,36,1,4.2,3,3,1,7,Loyal Customers
C13738,361,1,117.0,1,3,4,8,Cant Lose Them
C13739,4,2,267.65,4,4,4,12,Champions
C13740,21,3,133.7,3,4,4,11,Loyal Customers
C13741,161,1,3.25,2,3,1,6,At Risk
C13742,253,1,42.25,1,3,3,7,Cant Lose Them
C13743,67,1,234.0,3,3,4,10,Loyal Customers
C13744,6,2,68.25,4,4,3,11,Loyal Customers
C13745,9,1,79.65,4,3,3,10,Loyal Customers
C13746,80,1,29.25,2,3,2,7,At Risk
C13747,2,1,13.0,4,3,2,9,Loyal Customers
C13748,369,1,9.75,1,3,2,6,Cant Lose Them
C13749,357,1,6.5,1,3,1,5,Cant Lose Them
C13750,151,1,3.25,2,3,1,6,At Risk
C13751,200,2,97.5,2,4,3,9,At Risk
C13752,372,1,3.25,1,3,1,5,Cant Lose Them
C13753,201,1,9.75,2,3,2,7,At Risk
C13754,350,1,13.0,1,3,2,6,Cant Lose Them
C13755,266,1,39.0,1,3,3,7,Cant Lose Them
C13756,221,1,3.25,1,3,1,5,Cant Lose Them
C13757,101,1,9.75,2,3,2,7,At Risk
C13758,4,7,1090.25,4,4,4,12,Champions
C13759,186,1,8.850000000000001,2,3,1,6,At Risk
C13760,1,10,766.7,4,4,4,12,Champions
C13762,176,1,2.1,2,3,1,6,At Risk
C13763,272,1,27.8,1,3,2,6,Cant Lose Them
C13764,103,1,6.5,2,3,1,6,At Risk
C13765,331,1,6.5,1,3,1,5,Cant Lose Them
C13766,122,1,6.5,2,3,1,6,At Risk
C13767,20,2,212.8,3,4,4,11,Loyal Customers
C13768,125,1,3.25,2,3,1,6,At Risk
C13769,225,1,9.95,1,3,2,6,Cant Lose Them
C13770,234,1,3.25,1,3,1,5,Cant Lose Them
C13771,1,1,94.7,4,3,3,10,Loyal Customers
C13772,35,2,283.95,3,4,4,11,Loyal Customers
C13773,8,2,287.85,4,4,4,12,Champions
C13774,366,1,3.25,1,3,1,5,Cant Lose Them
C13775,5,1,6.5,4,3,1,8,Loyal Customers
C13776,1,22,2159.65,4,4,4,12,Champions
C13777,1,16,2336.8,4,4,4,12,Champions
C13778,208,1,6.5,1,3,1,5,Cant Lose Them
C13779,86,1,18.9,2,3,2,7,At Risk
C13780,332,1,9.75,1,3,2,6,Cant Lose Them
C13781,254,1,13.0,1,3,2,6,Cant Lose Them
C13782,31,1,6.5,3,3,1,7,Loyal Customers
C13783,18,1,42.25,4,3,3,10,Loyal Customers
C13784,324,1,9.75,1,3,2,6,Cant Lose Them
C13785,4,4,72.45,4,4,3,11,Loyal Customers
C13786,43,2,91.0,3,4,3,10,Loyal Customers
C13787,35,1,52.0,3,3,3,9,Loyal Customers
C13789,11,4,213.70000000000002,4,4,4,12,Champions
C13790,295,1,3.25,1,3,1,5,Cant Lose Them
C13791,37,2,54.0,3,4,3,10,Loyal Customers
